query_id,query,doc_id,title,topic,source,url,relevance
Q3,thị trường chứng khoán giảm điểm,76560,Tỷ phú Phạm Nhật Vượng và 4 người giàu nhất sàn chứng khoán bị mất hơn 103.000 tỷ đồng,Doanh nhân,24h.com.vn,https://www.24h.com.vn/doanh-nhan/ty-phu-pham-nhat-vuong-va-4-nguoi-giau-nhat-san-chung-khoan-bi-mat-hon-103000-ty-dong-c606a1376816.html,
Q3,thị trường chứng khoán giảm điểm,79356,"Tỷ phú Phạm Nhật Vượng giảm tài sản, đại gia Thanh Hóa gây bất ngờ",Kinh doanh,dantri,https://dantri.com.vn/kinh-doanh/ty-phu-pham-nhat-vuong-giam-tai-san-dai-gia-thanh-hoa-gay-bat-ngo-20220711071249879.htm,
Q3,thị trường chứng khoán giảm điểm,82380,Chứng khoán: GDP và kết quả kinh doanh quý 2 có kích được VN-Index?,,laodong,https://laodong.vn/kinh-doanh/chung-khoan-gdp-va-ket-qua-kinh-doanh-quy-2-co-kich-duoc-vn-index-1066347.ldo,
Q3,thị trường chứng khoán giảm điểm,87432,"Đẩy mạnh giám sát thị trường chứng khoán, đảm bảo kỷ cương, minh bạch | VTV.VN",,vtv.vn,https://vtv.vn/kinh-te/day-manh-giam-sat-thi-truong-chung-khoan-dam-bao-ky-cuong-minh-bach-20220707193440954.htm,
Q3,thị trường chứng khoán giảm điểm,92180,"GAS, VRE... giảm sàn đẩy VN-Index 'bốc hơi' gần 32 điểm",Tài chính - Kinh doanh,thanhnien.vn,https://thanhnien.vn/gas-vre-giam-san-day-vn-index-boc-hoi-gan-32-diem-post1475469.html,
Q3,thị trường chứng khoán giảm điểm,98074,Kế hoạch nâng hạng thị trường chứng khoán có khả thi không?,,baochinhphu,https://baochinhphu.vn/ke-hoach-nang-hang-thi-truong-chung-khoan-co-kha-thi-khong-119220705082213142.htm,
Q3,thị trường chứng khoán giảm điểm,98706,Hé lộ thời điểm thị trường chứng khoán Việt bước sang trang mới,Kinh doanh,dantri,https://dantri.com.vn/kinh-doanh/he-lo-thoi-diem-thi-truong-chung-khoan-viet-buoc-sang-trang-moi-20220705001857616.htm,
Q3,thị trường chứng khoán giảm điểm,100985,"Vua thép gặp khó, đại gia Hồ Hùng Anh vượt tỷ phú Trần Đình Long",Kinh Doanh,vietnamnet.vn,https://vietnamnet.vn/vua-thep-gap-kho-dai-gia-ho-hung-anh-vuot-ty-phu-tran-dinh-long-2036459.html,
Q3,thị trường chứng khoán giảm điểm,105385,Nghịch lý tài khoản chứng khoán tăng kỷ lục nhưng thanh khoản thị trường xuống vùng đáy,Kinh doanh,anninhthudo,https://www.anninhthudo.vn/nghich-ly-tai-khoan-chung-khoan-tang-ky-luc-nhung-thanh-khoan-thi-truong-xuong-vung-day-post509468.antd,
Q3,thị trường chứng khoán giảm điểm,106922,Đại gia tuần qua: Tài sản ông Trịnh Văn Quyết biến động thế nào sau 3 tháng bị tạm giam?,Tiền tiền tiền,24h.com.vn,https://www.24h.com.vn/toi-tieu-tien/dai-gia-tuan-qua-tai-san-ong-trinh-van-quyet-bien-dong-the-nao-sau-3-thang-bi-tam-giam-c851a1374146.html,
Q3,thị trường chứng khoán giảm điểm,118099,Nhiều giải pháp để thị trường chứng khoán bền vững,Kinh tế,tienphong,https://tienphong.vn/nhieu-giai-phap-de-thi-truong-chung-khoan-ben-vung-post1449766.tpo,
Q3,thị trường chứng khoán giảm điểm,124200,"Giáo dục 24/7: Biến động điểm chuẩn lớp 10 chuyên tăng/giảm tới 7,5 điểm",,laodong,https://laodong.vn/ban-tin/giao-duc-247-bien-dong-diem-chuan-lop-10-chuyen-tanggiam-toi-75-diem-1061506.ldo,
Q3,thị trường chứng khoán giảm điểm,127123,"Chứng khoán 27.6: VN-Index lấy lại mốc 1200 điểm, cổ phiếu ""rợp"" sắc tím",,laodong,https://laodong.vn/video/chung-khoan-276-vn-index-lay-lai-moc-1200-diem-co-phieu-rop-sac-tim-1060993.ldo,
Q3,thị trường chứng khoán giảm điểm,144481,Khối ngoại đẩy mạnh mua ròng khi chứng khoán giảm,Kinh tế,vtv.vn,https://vtv.vn/kinh-te/khoi-ngoai-day-manh-mua-rong-khi-chung-khoan-giam-20220622100634132.htm,
Q3,thị trường chứng khoán giảm điểm,146570,Chứng khoán hôm nay ngày 21.6: Cổ phiếu thép tiếp tục giảm điểm,,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-216-co-phieu-thep-tiep-tuc-giam-diem-1058925.ldo,
Q3,thị trường chứng khoán giảm điểm,148924,Thống kê: Chứng khoán Việt có xu hướng giảm mạnh hơn hẳn vào thứ hai đầu tuần?,Kinh doanh,cafebiz,https://cafebiz.vn/thong-ke-chung-khoan-viet-co-xu-huong-giam-manh-hon-han-vao-thu-hai-dau-tuan-20220620164739024.chn,
Q3,thị trường chứng khoán giảm điểm,149300,"Chứng khoán hôm nay ngày 20.6: VN-INDEX giảm sâu, đánh mất mốc 1200 điểm",,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-206-vn-index-giam-sau-danh-mat-moc-1200-diem-1058558.ldo,
Q3,thị trường chứng khoán giảm điểm,149736,"Đầu tuần, chứng khoán lại lao dốc, VN-Index mất hơn 21 điểm",Kinh tế,nld,https://nld.com.vn/kinh-te/dau-tuan-chung-khoan-lai-lao-doc-vn-index-mat-hon-21-diem-20220620124839363.htm,
Q3,thị trường chứng khoán giảm điểm,153381,Có nên gia nhập thị trường chứng khoán lúc này? - VnExpress Kinh doanh,,vnexpress,https://vnexpress.net/co-nen-gia-nhap-thi-truong-chung-khoan-luc-nay-4475331.html,
Q3,thị trường chứng khoán giảm điểm,156517,Chứng khoán hôm nay ngày 17.6: Cả 3 sàn giảm điểm mạnh,,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-176-ca-3-san-giam-diem-manh-1057564.ldo,
Q3,thị trường chứng khoán giảm điểm,157051,"Chứng khoán lại đỏ lửa, hơn 900 cổ phiếu giảm giá",Kinh tế,nld,https://nld.com.vn/kinh-te/chung-khoan-toan-cau-chao-dao-vn-index-mat-hon-40-diem-2022061710333691.htm,
Q3,thị trường chứng khoán giảm điểm,157859,"Forbes: Tài sản 7 tỷ phú Việt giảm 2,4 tỷ USD trong 2 tháng",Kinh doanh,soha,https://soha.vn/forbes-tai-san-7-ty-phu-viet-giam-24-ty-usd-trong-2-thang-20220616180834643.htm,
Q3,thị trường chứng khoán giảm điểm,158335,"Forbes: Tài sản 7 tỷ phú Việt giảm 2,4 tỷ USD trong 2 tháng",Kinh doanh,cafebiz,https://cafebiz.vn/forbes-tai-san-7-ty-phu-viet-giam-24-ty-usd-trong-2-thang-20220616152237142.chn,
Q3,thị trường chứng khoán giảm điểm,160683,"Liên tục giảm sốc, nhà đầu tư cầm cổ phiếu HPG đã lỗ bao nhiêu?",Chứng khoán,24h.com.vn,https://www.24h.com.vn/tin-chung-khoan/lien-tuc-giam-soc-nha-dau-tu-cam-co-phieu-hpg-da-lo-bao-nhieu-c566a1368927.html,
Q3,thị trường chứng khoán giảm điểm,161504,"Bị ""thổi bay"" hơn 5.100 tỷ đồng, tài sản gia đình đại gia 61 tuổi người Hải Dương còn bao nhiêu?",Doanh nhân,24h.com.vn,https://www.24h.com.vn/doanh-nhan/bi-thoi-bay-hon-5100-ty-dong-tai-san-gia-dinh-dai-gia-61-tuoi-nguoi-hai-duong-con-bao-nhieu-c606a1368699.html,
Q3,thị trường chứng khoán giảm điểm,162728,Chứng khoán: Cơn lốc lạm phát trên thế giới sẽ kéo VN-Index giảm tới đâu?,Kinh doanh,laodong,https://laodong.vn/kinh-te/chung-khoan-con-loc-lam-phat-tren-the-gioi-se-keo-vn-index-giam-toi-dau-1056417.ldo,
Q3,thị trường chứng khoán giảm điểm,164457,Chứng khoán: Cú lao dốc cho thấy chứng khoán Việt Nam phản ứng hơi thái quá,Kinh doanh,laodong,https://laodong.vn/kinh-te/chung-khoan-cu-lao-doc-cho-thay-chung-khoan-viet-nam-phan-ung-hoi-thai-qua-1056048.ldo,
Q3,thị trường chứng khoán giảm điểm,165124,"Chứng khoán đầu tuần chìm trong sắc đỏ, mất gần 42 điểm",Kinh doanh,dantri,https://dantri.com.vn/kinh-doanh/chung-khoan-dau-tuan-chim-trong-sac-do-mat-gan-42-diem-20220613123008628.htm,
Q4,thi tốt nghiệp trung học phổ thông,8718,"Kiên Giang: Tỉ lệ đỗ tốt nghiệp năm 2022 tăng, 31 đơn vị đạt tỉ lệ 100%",,laodong,https://laodong.vn/giao-duc/kien-giang-ti-le-do-tot-nghiep-nam-2022-tang-31-don-vi-dat-ti-le-100-1074352.ldo,
Q4,thi tốt nghiệp trung học phổ thông,16078,Hà Nội: Các trường có điểm trung bình môn cao nhất kỳ thi tốt nghiệp THPT năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/ha-noi-cac-truong-co-diem-trung-binh-mon-cao-nhat-ky-thi-tot-nghiep-thpt-nam-2022-701065,
Q4,thi tốt nghiệp trung học phổ thông,17063,Những trường THPT nào ở Hà Nội có điểm trung bình môn cao nhất kỳ thi tốt nghiệp?,,24h.com.vn,https://www.24h.com.vn/giao-duc-du-hoc/nhung-truong-thpt-nao-o-ha-noi-co-diem-trung-binh-mon-cao-nhat-ky-thi-tot-nghiep-c216a1381473.html,
Q4,thi tốt nghiệp trung học phổ thông,22934,Thí sinh cần làm gì sau khi biết kết quả thi tốt nghiệp THPT? - P2,Video,thanhnien.vn,https://thanhnien.vn/thi-sinh-can-lam-gi-sau-khi-biet-ket-qua-thi-tot-nghiep-thpt-p2-post1481787.html,
Q4,thi tốt nghiệp trung học phổ thông,22935,Thí sinh cần làm gì sau khi biết kết quả thi tốt nghiệp THPT? - P1,Video,thanhnien.vn,https://thanhnien.vn/thi-sinh-can-lam-gi-sau-khi-biet-ket-qua-thi-tot-nghiep-thpt-p1-post1481786.html,
Q4,thi tốt nghiệp trung học phổ thông,29931,Công bố điểm thi tốt nghiệp Trung học phổ thông năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/cong-bo-diem-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-700668,
Q4,thi tốt nghiệp trung học phổ thông,30148,Hướng dẫn tra cứu điểm thi tốt nghiệp THPH năm 2022,,baochinhphu,https://baochinhphu.vn/huong-dan-tra-cuu-diem-thi-tot-nghiep-thph-nam-2022-119220724020943354.htm,
Q4,thi tốt nghiệp trung học phổ thông,30259,https://thisinh.thithptquocgia.edu.vn/Account/Login Tra cứu điểm thi THPT Quốc gia 2022,,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/https--thisinhthithptquocgiaeduvn-account-login-tra-cuu-diem-thi-thpt-quoc-gia-2022-n20220724002000761.htm,
Q4,thi tốt nghiệp trung học phổ thông,30373,Thí sinh tra cứu điểm thi tốt nghiệp từ 0h 24/7 bằng cách nào?,,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/thi-sinh-tra-cuu-diem-thi-tot-nghiep-tu-0h-24-7-bang-cach-nao-n20220723224615002.htm,
Q4,thi tốt nghiệp trung học phổ thông,30380,Tra cứu điểm thi THPT Quốc gia 2022 theo tên và số báo danh,,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/tra-cuu-diem-thi-thpt-quoc-gia-2022-theo-ten-va-so-bao-danh-n20220723222818160.htm,
Q4,thi tốt nghiệp trung học phổ thông,30396,"Tra cứu điểm thi THPT Quốc gia 2021 theo tên, số báo danh",,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/tra-cuu-diem-thi-thpt-quoc-gia-2021-theo-ten-so-bao-danh-n20220723222818160.htm,
Q4,thi tốt nghiệp trung học phổ thông,30414,Tra cứu điểm thi THPT Quốc gia 2022,,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/tra-cuu-diem-thi-thpt-quoc-gia-2022-n20220723221739865.htm,
Q4,thi tốt nghiệp trung học phổ thông,30554,Chính thức công bố kết quả thi tốt nghiệp Trung học Phổ thông 2022,,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/chinh-thuc-cong-bo-ket-qua-thi-tot-nghiep-trung-hoc-pho-thong-2022-n20220723205135092.htm,
Q4,thi tốt nghiệp trung học phổ thông,30605,Chính thức công bố kết quả thi tốt nghiệp THPT 2022 từ 0h ngày 24/7; 3 cách tra cứu điểm thi,Xã hội,baoquocte,https://baoquocte.vn/chinh-thuc-cong-bo-ket-qua-thi-tot-nghiep-thpt-2022-tu-0h-ngay-247-3-cach-tra-cuu-diem-thi-191825.html,
Q4,thi tốt nghiệp trung học phổ thông,31948,Tra cứu điểm thi tốt nghiệp Trung học phổ thông năm 2022 bằng cách nào?,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/tra-cuu-diem-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-bang-cach-nao-700666,
Q4,thi tốt nghiệp trung học phổ thông,40662,Khi nào công bố điểm thi tốt nghiệp Trung học phổ thông 2022?,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/khi-nao-cong-bo-diem-thi-tot-nghiep-trung-hoc-pho-thong-2022-700474,
Q4,thi tốt nghiệp trung học phổ thông,43705,"Đăng ký xét tuyển vào đại học, cao đẳng: Không giới hạn số lượng nguyện vọng",Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/dang-ky-xet-tuyen-vao-dai-hoc-cao-dang-khong-gioi-han-so-luong-nguyen-vong-700385,
Q4,thi tốt nghiệp trung học phổ thông,58517,Công bố đáp án các môn thi trắc nghiệm của kỳ thi tốt nghiệp trung học phổ thông năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/cong-bo-dap-an-cac-mon-thi-trac-nghiem-cua-ky-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-700048,
Q4,thi tốt nghiệp trung học phổ thông,61850,Kỳ thi tốt nghiệp Trung học Phổ thông năm 2022: Công bố đáp án các môn thi trắc nghiệm,,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/ky-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-cong-bo-dap-an-cac-mon-thi-trac-nghiem-n20220715191527864.htm,
Q4,thi tốt nghiệp trung học phổ thông,79510,"Hoàn thành kỳ thi tốt nghiệp THPT, học sinh lo lắng gì khi lên đại học?",,laodong,https://laodong.vn/video/hoan-thanh-ky-thi-tot-nghiep-thpt-hoc-sinh-lo-lang-gi-khi-len-dai-hoc-1066626.ldo,
Q4,thi tốt nghiệp trung học phổ thông,84492,"Hớn hở kết thúc Kỳ thi tốt nghiệp THPT 2022, thí sinh rủ nhau 'bung xoã' hết mình",,soha,https://soha.vn/hon-ho-ket-thuc-ky-thi-tot-nghiep-thpt-2022-thi-sinh-ru-nhau-bung-xoa-het-minh-20220708165558612.htm,
Q4,thi tốt nghiệp trung học phổ thông,89934,"Kỳ thi tốt nghiệp THPT năm 2022: Nhiều thí sinh vội vàng, chạy thục mạng đến điểm thi",,danviet,https://danviet.vn/ky-thi-tot-nghiep-thpt-nam-2022-thi-sinh-ta-hoa-chay-thuc-mang-den-diem-thi-20220707082644308.htm,
Q4,thi tốt nghiệp trung học phổ thông,91963,Sơn La: Gần 11.400 thí sinh dự thi kỳ thi tốt nghiệp THPT 2022,,danviet,https://danviet.vn/son-la-gan-11400-thi-sinh-du-thi-ky-thi-tot-nghiep-thpt-2022-20220706162537459.htm,
Q4,thi tốt nghiệp trung học phổ thông,92273,Điểm thi dùng nhà xe làm nơi để đồ cá nhân cho thí sinh thi tốt nghiệp THPT,,laodong,https://laodong.vn/photo/diem-thi-dung-nha-xe-lam-noi-de-do-ca-nhan-cho-thi-sinh-thi-tot-nghiep-thpt-1064773.ldo,
Q4,thi tốt nghiệp trung học phổ thông,92315,"Hơn 1 triệu sĩ tử trước ngày thi tốt nghiệp THPT 2022: Đầy hồi hộp, lo lắng",Giáo Dục,danviet,https://danviet.vn/si-tu-hoi-hop-lo-lang-truoc-ngay-thi-tot-nghiep-thpt-2022-20220706151024491.htm,
Q4,thi tốt nghiệp trung học phổ thông,93960,Hơn 1 triệu thí sinh làm thủ tục dự thi tốt nghiệp trung học phổ thông năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/hon-1-trieu-thi-sinh-lam-thu-tuc-du-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-699102,
Q4,thi tốt nghiệp trung học phổ thông,97265,[INFOGRAPHIC] Lịch thi tốt nghiệp Trung học Phổ thông năm 2022,,vtv.vn,https://vtv.vn/giao-duc/infographic-lich-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-20220705100748625.htm,
Q4,thi tốt nghiệp trung học phổ thông,97401,Kỳ thi tốt nghiệp THPT 2022: Không để thí sinh nào phải bỏ thi vì khó khăn | VOV.VN,,vov.vn,https://vov.vn/xa-hoi/giao-duc/ky-thi-tot-nghiep-thpt-2022-khong-de-thi-sinh-nao-phai-bo-thi-vi-kho-khan-post954667.vov,
Q4,thi tốt nghiệp trung học phổ thông,107479,Dùng máy bay trực thăng vận chuyển đề thi tốt nghiệp Trung học Phổ thông ra Côn Đảo,,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/dung-may-bay-truc-thang-van-chuyen-de-thi-tot-nghiep-trung-hoc-pho-thong-ra-con-dao-n20220702151823921.htm,
Q4,thi tốt nghiệp trung học phổ thông,113074,Infographic Thi tốt nghiệp THPT 2022: Những mốc thời gian thí sinh cần lưu ý,Giáo dục,thanhnien.vn,https://thanhnien.vn/thi-tot-nghiep-thpt-2022-nhung-mocmoc-thoi-gian-thi-sinh-can-luu-y-post1473724.html,
Q4,thi tốt nghiệp trung học phổ thông,167694,146 học sinh lớp 12 được miễn thi tốt nghiệp THPT năm 2022,,24h.com.vn,https://www.24h.com.vn/giao-duc-du-hoc/146-hoc-sinh-lop-12-duoc-mien-thi-tot-nghiep-thpt-nam-2022-c216a1366654.html,
Q5,tai nạn giao thông nghiêm trọng,10565,Đủ kiểu xe máy vi phạm giao thông,Bạn đọc,nld,https://nld.com.vn/ban-doc/du-kieu-xe-may-vi-pham-giao-thong-20220728220515439.htm,
Q5,tai nạn giao thông nghiêm trọng,40207,"Tai nạn giao thông đặc biệt nghiêm trọng tại Thanh Hóa, 6 người thương vong",,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/tai-nan-giao-thong-dac-biet-nghiem-trong-tai-thanh-hoa-6-nguoi-thuong-vong-n20220721113132245.htm,
Q5,tai nạn giao thông nghiêm trọng,40253,Vụ tai nạn nghiêm trọng ở Thanh Hóa: Thêm 1 người tử vong,,laodong,https://laodong.vn/xa-hoi/vu-tai-nan-nghiem-trong-o-thanh-hoa-them-1-nguoi-tu-vong-1070994.ldo,
Q5,tai nạn giao thông nghiêm trọng,41337,Cao Bằng: Gia tăng bệnh nhân nhập viện do tai nạn giao thông | VTV.VN,,vtv.vn,https://vtv.vn/suc-khoe/cao-bang-gia-tang-benh-nhan-nhap-vien-do-tai-nan-giao-thong-20220721082212408.htm,
Q5,tai nạn giao thông nghiêm trọng,42503,"Góc hài hước: Tổng hợp những pha tai nạn nghề nghiệp cười ra nước mắt của các ""idol Tóp Tóp""",Ảnh - Clip,danviet,https://danviet.vn/goc-hai-huoc-tong-hop-nhung-pha-tai-nan-nghe-nghiep-cuoi-ra-nuoc-mat-cua-cac-idol-top-top-20220715130954386.htm,
Q5,tai nạn giao thông nghiêm trọng,47238,22 người thiệt mạng vì tai nạn xe buýt ở Ai Cập,Thời sự quốc tế,vtc.vn,https://vtc.vn/22-nguoi-thiet-mang-vi-tai-nan-xe-buyt-o-ai-cap-ar688973.html,
Q5,tai nạn giao thông nghiêm trọng,47264,Người dân TP.HCM nơm nớp lo sợ tai nạn giao thông khi qua cầu Phú Mỹ,Video,thanhnien.vn,https://thanhnien.vn/nguoi-dan-tp-hcm-nom-nop-lo-so-tai-nan-giao-thong-khi-qua-cau-phu-my-post1479825.html,
Q5,tai nạn giao thông nghiêm trọng,47883,22 người thiệt mạng vì tai nạn xe buýt ở Ai Cập,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/22-nguoi-thiet-mang-vi-tai-nan-xe-buyt-o-ai-cap-post957704.vov,
Q5,tai nạn giao thông nghiêm trọng,49658,"Tai nạn giao thông nghiêm trọng tại Indonesia, ít nhất 11 người tử vong",THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/tai-nan-giao-thong-nghiem-trong-tai-indonesia-it-nhat-11-nguoi-tu-vong-post957618.vov,
Q5,tai nạn giao thông nghiêm trọng,57750,Nóng 24h: Minh oan cho cô gái bị kiện vì cứu người tai nạn giao thông,,vov.vn,https://vov.vn/phap-luat/nong-24h-minh-oan-cho-co-gai-bi-kien-vi-cuu-nguoi-tai-nan-giao-thong-post957209.vov,
Q5,tai nạn giao thông nghiêm trọng,57843,"Uống 2 lon bia, tài xế 'ham vui' bị tước bằng lái, nộp phạt 16 triệu đồng",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/uong-2-lon-bia-tai-xe-ham-vui-bi-tuoc-bang-lai-nop-phat-16-trieu-dong-c46a1378423.html,
Q5,tai nạn giao thông nghiêm trọng,62622,CSGT TP.HCM sẽ tăng cường xử lý người đi nhậu mà còn lái xe đến tháng 9.2022,Đời sống,thanhnien.vn,https://thanhnien.vn/csgt-tp-hcm-se-tang-cuong-xu-ly-nguoi-di-nhau-ma-con-lai-xe-den-thang-9-2022-post1478592.html,
Q5,tai nạn giao thông nghiêm trọng,62759,Gia tăng các vụ tai nạn giao thông nghiêm trọng,XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/hon-3300-nguoi-chet-vi-tai-nan-giao-thong-trong-nua-dau-nam-2022-post956942.vov,
Q5,tai nạn giao thông nghiêm trọng,76094,"Tai nạn giao thông nghiêm trọng, 3 người tử vong, 8 người bị thương",,soha,https://soha.vn/tai-nan-trong-dem-3-nguoi-tu-vong-8-nguoi-bi-thuong-20220712093502855.htm,
Q5,tai nạn giao thông nghiêm trọng,83671,Nhiều nhà hàng TP.HCM: 'Không có chuyện quán báo CSGT khách uống rượu bia tự lái xe',Đời sống,thanhnien.vn,https://thanhnien.vn/nhieu-nha-hang-tp-hcm-khong-co-chuyen-quan-bao-csgt-khach-uong-ruou-bia-tu-lai-xe-post1476417.html,
Q5,tai nạn giao thông nghiêm trọng,83860,"Chủ quán khẳng định không để khách tự lái xe về khi đã sử dụng rượu, bia",,nld,https://nld.com.vn/video/chu-quan-khang-dinh-khong-de-khach-tu-lai-xe-ve-khi-da-su-dung-ruou-bia-2022070901112802.htm,
Q5,tai nạn giao thông nghiêm trọng,86824,Ai Cập xảy ra vụ tai nạn giao thông nghiêm trọng khiến 9 người thiệt mạng,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/ai-cap-xay-ra-vu-tai-nan-giao-thong-nghiem-trong-khien-9-nguoi-thiet-mang-post955291.vov,
Q5,tai nạn giao thông nghiêm trọng,88048,"Nhà hàng, quán ăn phải nhắc khách ""Đã uống rượu bia – Không lái xe""",Trong nước,nld,https://nld.com.vn/thoi-su/nha-hang-quan-an-phai-nhac-khach-da-uong-ruou-bia-khong-lai-xe-20220707153131902.htm,
Q5,tai nạn giao thông nghiêm trọng,98906,Campuchia mất gần 3% GDP mỗi năm do tai nạn giao thông,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/campuchia-mat-gan-3-gdp-moi-nam-do-tai-nan-giao-thong-post954583.vov,
Q5,tai nạn giao thông nghiêm trọng,116431,Lạng Sơn: Bệnh nhân nhập viện do tai nạn giao thông tăng đột biến | VTV.VN,,vtv.vn,https://vtv.vn/suc-khoe/lang-son-benh-nhan-nhap-vien-do-tai-nan-giao-thong-tang-dot-bien-20220630115802664.htm,
Q5,tai nạn giao thông nghiêm trọng,129759,Hà Nội: Khẩn trương điều tra nguyên nhân vụ TNGT khiến 2 người đi xe máy tử vong | VTV.VN,Xã hội,vtv.vn,https://vtv.vn/xa-hoi/ha-noi-khan-truong-dieu-tra-nguyen-nhan-vu-tngt-khien-2-nguoi-di-xe-may-tu-vong-20220626225418981.htm,
Q5,tai nạn giao thông nghiêm trọng,131426,"Tai nạn đặc biệt nghiêm trọng, 2 người đi xe máy tử vong tại chỗ",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/tai-nan-dac-biet-nghiem-trong-2-nguoi-di-xe-may-tu-vong-tai-cho-c46a1372156.html,
Q5,tai nạn giao thông nghiêm trọng,131469,"Tai nạn đặc biệt nghiêm trọng, 2 người đi xe máy tử vong tại chỗ",Trong nước,nld,https://nld.com.vn/thoi-su/tai-nan-dac-biet-nghiem-trong-2-nguoi-di-xe-may-tu-vong-tai-cho-20220626113718556.htm,
Q5,tai nạn giao thông nghiêm trọng,132166,Mạnh tay với “ma men” điều khiển phương tiện giao thông,XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/tin-24h/manh-tay-voi-ma-men-dieu-khien-phuong-tien-giao-thong-post952651.vov,
Q5,tai nạn giao thông nghiêm trọng,134698,"Con nuôi Ngọc Sơn làm phục vụ bàn cho Mỹ Tâm, suýt bỏ mạng vì tai nạn bỏng gas",Đời sống Showbiz,24h.com.vn,https://www.24h.com.vn/doi-song-showbiz/con-nuoi-ngoc-son-lam-phuc-vu-ban-cho-my-tam-suyt-bo-mang-vi-tai-nan-bong-gas-c729a1371692.html,
Q5,tai nạn giao thông nghiêm trọng,146136,Tai nạn giao thông nghiêm trọng khiến 2 người tử vong,Xã hội,laodong,https://laodong.vn/xa-hoi/tai-nan-giao-thong-nghiem-trong-khien-2-nguoi-tu-vong-1059000.ldo,
Q5,tai nạn giao thông nghiêm trọng,146810,Bi hài chuyện xử lý vi phạm nồng độ cồn của Cảnh sát giao thông Hà Nội,Chính trị - Xã hội,anninhthudo,https://www.anninhthudo.vn/bi-hai-chuyen-xu-ly-vi-pham-nong-do-con-cua-canh-sat-giao-thong-ha-noi-post508321.antd,
Q5,tai nạn giao thông nghiêm trọng,149820,"Sẽ khởi tố vụ án, khởi tố bị can trong các vụ TNGT, không để công chức can thiệp việc xử lý",Chính trị - Xã hội,anninhthudo,https://www.anninhthudo.vn/se-khoi-to-vu-an-khoi-to-bi-can-trong-cac-vu-tngt-khong-de-cong-chuc-can-thiep-viec-xu-ly-post508219.antd,
Q5,tai nạn giao thông nghiêm trọng,153193,"Từ tai nạn xe trong hầm chung cư, lộ bất cập của luật giao thông đường bộ",Bạn đọc,dantri,https://dantri.com.vn/ban-doc/tu-tai-nan-xe-trong-ham-chung-cu-lo-bat-cap-cua-luat-giao-thong-duong-bo-20220619073709742.htm,
Q5,tai nạn giao thông nghiêm trọng,155910,"Tai nạn liên hoàn tại Lâm Đồng, Quốc lộ 20 ách tắc nghiêm trọng",Xã hội,laodong,https://laodong.vn/xa-hoi/tai-nan-lien-hoan-tai-lam-dong-quoc-lo-20-ach-tac-nghiem-trong-1057711.ldo,
Q5,tai nạn giao thông nghiêm trọng,161974,'Ma men' vẫn chưa tỉnh,,thanhnien.vn,https://thanhnien.vn/ma-men-van-chua-tinh-post1468631.html,
